id,name,isHighlight,primaryImage,link,countryId,departmentId,accessionYear
1,"Acorn Clock",0,https://images.metmuseum.org/CRDImages/ad/original/204788.jpg,https://www.metmuseum.org/art/collection/search/34,1,1,1970
2,"Figure of Admiral George Rodney",0,https://images.metmuseum.org/CRDImages/ad/original/DP247752.jpg,https://www.metmuseum.org/art/collection/search/37,2,1,1938
3,"Figure of Admiral Samuel Hood",0,https://images.metmuseum.org/CRDImages/ad/original/DP247753.jpg,https://www.metmuseum.org/art/collection/search/38,2,1,1938
4,"Advertisement for Norwich Stone Ware Factory",0,https://images.metmuseum.org/CRDImages/ad/original/37808.jpg,https://www.metmuseum.org/art/collection/search/39,1,1,1918
5,"Ale Glass",0,https://images.metmuseum.org/CRDImages/ad/original/174118.jpg,https://www.metmuseum.org/art/collection/search/40,1,1,1946
6,Andiron,0,https://images.metmuseum.org/CRDImages/ad/original/172134.jpg,https://www.metmuseum.org/art/collection/search/42,1,1,1960
7,"Apothecary Jar",0,https://images.metmuseum.org/CRDImages/ad/original/117342.jpg,https://www.metmuseum.org/art/collection/search/124,4,1,1938
8,"Figure of an Apple",0,https://images.metmuseum.org/CRDImages/ad/original/138290.jpg,https://www.metmuseum.org/art/collection/search/126,2,1,1946
9,"Architectural elements from a Retiring Room in the North Family Dwelling American, New Lebanon, New York",0,https://images.metmuseum.org/CRDImages/ad/original/DP263972.jpg,https://www.metmuseum.org/art/collection/search/134,1,1,1972
10,"Argand Lamp",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3642.jpg,https://www.metmuseum.org/art/collection/search/139,2,1,1967
11,"Three-legged Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/11954.jpg,https://www.metmuseum.org/art/collection/search/143,2,1,1910
12,"Turned Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/118611.jpg,https://www.metmuseum.org/art/collection/search/145,1,1,1910
13,"Banister-back armchair",0,https://images.metmuseum.org/CRDImages/ad/original/DT241037.jpg,https://www.metmuseum.org/art/collection/search/147,1,1,1910
14,Armchair,0,https://images.metmuseum.org/CRDImages/ad/original/85W_ACF3137R3.jpg,https://www.metmuseum.org/art/collection/search/148,1,1,1910
15,"Slat-back armchair",0,https://images.metmuseum.org/CRDImages/ad/original/85B_ACF110R13.jpg,https://www.metmuseum.org/art/collection/search/151,1,1,1910
16,"Cane armchair",0,https://images.metmuseum.org/CRDImages/ad/original/11897.jpg,https://www.metmuseum.org/art/collection/search/171,2,1,1910
17,"Spindle-back armchair",0,https://images.metmuseum.org/CRDImages/ad/original/DT235352.jpg,https://www.metmuseum.org/art/collection/search/174,1,1,1910
18,"Turned armchair",0,https://images.metmuseum.org/CRDImages/ad/original/85B_ACF101BR10.jpg,https://www.metmuseum.org/art/collection/search/193,1,1,1941
19,"Splat-back armchair",0,https://images.metmuseum.org/CRDImages/ad/original/DT280515.jpg,https://www.metmuseum.org/art/collection/search/203,1,1,1952
20,Teapot,0,https://images.metmuseum.org/CRDImages/ad/original/DP157653.jpg,https://www.metmuseum.org/art/collection/search/205,1,1,2006
21,"Rocking Chair",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3157.jpg,https://www.metmuseum.org/art/collection/search/223,1,1,1971
22,"Reclining Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3267.jpg,https://www.metmuseum.org/art/collection/search/224,1,1,1968
23,"Folding Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/235588.jpg,https://www.metmuseum.org/art/collection/search/225,1,1,1982
24,"Side chair",0,https://images.metmuseum.org/CRDImages/ad/original/192930.jpg,https://www.metmuseum.org/art/collection/search/235,1,1,1888
25,"Side Chair",0,https://images.metmuseum.org/CRDImages/ad/original/199165.jpg,https://www.metmuseum.org/art/collection/search/248,1,1,1969
26,"Square-back armchair",0,https://images.metmuseum.org/CRDImages/ad/original/195459.jpg,https://www.metmuseum.org/art/collection/search/263,1,1,1971
27,"Astral Lamp",0,https://images.metmuseum.org/CRDImages/ad/original/189872.jpg,https://www.metmuseum.org/art/collection/search/280,1,1,1968
28,Aviary,0,https://images.metmuseum.org/CRDImages/ad/original/DT261964.jpg,https://www.metmuseum.org/art/collection/search/283,1,1,1982
29,"Figure of a Baby in a Cradle Holding a Kitten",0,https://images.metmuseum.org/CRDImages/ad/original/140906.jpg,https://www.metmuseum.org/art/collection/search/284,1,1,1947
30,"Baby`s Bottle",0,https://images.metmuseum.org/CRDImages/ad/original/131996.jpg,https://www.metmuseum.org/art/collection/search/285,1,1,1943
31,"Furniture Hardware",0,https://images.metmuseum.org/CRDImages/ad/original/ADA6275.jpg,https://www.metmuseum.org/art/collection/search/287,6,1,1968
32,"Badge of the Cincinnati Medal",0,https://images.metmuseum.org/CRDImages/ad/original/DP272616.jpg,https://www.metmuseum.org/art/collection/search/298,6,1,1935
33,"Baking Dish",0,https://images.metmuseum.org/CRDImages/ad/original/DP259099.jpg,https://www.metmuseum.org/art/collection/search/299,1,1,1934
34,Balcony,0,https://images.metmuseum.org/CRDImages/ad/original/69178.jpg,https://www.metmuseum.org/art/collection/search/300,1,1,1917
35,"Banjo clock",0,https://images.metmuseum.org/CRDImages/ad/original/DP-16260-001.jpg,https://www.metmuseum.org/art/collection/search/315,1,1,1971
36,"Banjo Clock",0,https://images.metmuseum.org/CRDImages/ad/original/80836.jpg,https://www.metmuseum.org/art/collection/search/316,1,1,1930
37,Bank,0,https://images.metmuseum.org/CRDImages/ad/original/DP207752.jpg,https://www.metmuseum.org/art/collection/search/318,1,1,1930
38,"Baptismal Bowl",0,https://images.metmuseum.org/CRDImages/ad/original/141403.jpg,https://www.metmuseum.org/art/collection/search/322,1,1,1948
39,"Bar Bottle",0,https://images.metmuseum.org/CRDImages/ad/original/DP242978.jpg,https://www.metmuseum.org/art/collection/search/326,1,1,1940
40,Basin,0,https://images.metmuseum.org/CRDImages/ad/original/DP-16170-026.jpg,https://www.metmuseum.org/art/collection/search/333,7,1,1938
41,"Basin Stand",0,https://images.metmuseum.org/CRDImages/ad/original/35730.jpg,https://www.metmuseum.org/art/collection/search/352,1,1,1917
42,"Basin stand",0,https://images.metmuseum.org/CRDImages/ad/original/DP-16170-007.jpg,https://www.metmuseum.org/art/collection/search/354,1,1,1910
43,Basket,0,https://images.metmuseum.org/CRDImages/ad/original/182112.jpg,https://www.metmuseum.org/art/collection/search/356,2,1,1946
44,"Batten Door from the Williams House, near Preston, Connecticut",0,https://images.metmuseum.org/CRDImages/ad/original/111706.jpg,https://www.metmuseum.org/art/collection/search/367,1,1,1937
45,Beaker,0,https://images.metmuseum.org/CRDImages/ad/original/DP252544.jpg,https://www.metmuseum.org/art/collection/search/370,1,1,1914
46,"Pulque Beaker",0,https://images.metmuseum.org/CRDImages/ad/original/23103.jpg,https://www.metmuseum.org/art/collection/search/372,3,1,1914
47,Tumbler,0,https://images.metmuseum.org/CRDImages/ad/original/DP106882.jpg,https://www.metmuseum.org/art/collection/search/385,6,1,1967
48,"Covered Bean Pot",0,https://images.metmuseum.org/CRDImages/ad/original/DP257268.jpg,https://www.metmuseum.org/art/collection/search/434,1,1,1914
49,"Bear figure and spill holder",0,https://images.metmuseum.org/CRDImages/ad/original/DP208372.jpg,https://www.metmuseum.org/art/collection/search/435,1,1,1980
50,"Folding Bedstead",0,https://images.metmuseum.org/CRDImages/ad/original/33104.jpg,https://www.metmuseum.org/art/collection/search/436,1,1,1910
51,Bedstead,0,https://images.metmuseum.org/CRDImages/ad/original/217260.jpg,https://www.metmuseum.org/art/collection/search/437,1,1,1910
52,"Bedstead from the Henry Gurdon Marquand House, New York City",0,https://images.metmuseum.org/CRDImages/ad/original/DT8281.jpg,https://www.metmuseum.org/art/collection/search/446,1,1,1986
53,Bellows,0,https://images.metmuseum.org/CRDImages/ad/original/182239.jpg,https://www.metmuseum.org/art/collection/search/452,2,1,1946
54,Bench,0,https://images.metmuseum.org/CRDImages/ad/original/11876.jpg,https://www.metmuseum.org/art/collection/search/454,4,1,1910
55,"Sleigh Seat",0,https://images.metmuseum.org/CRDImages/ad/original/97125.jpg,https://www.metmuseum.org/art/collection/search/457,1,1,1934
56,"Figure of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/DP248287.jpg,https://www.metmuseum.org/art/collection/search/465,2,1,1883
57,"Plaque Portrait of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/25582.jpg,https://www.metmuseum.org/art/collection/search/466,6,1,1883
58,"Portrait of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/25595.jpg,https://www.metmuseum.org/art/collection/search/472,6,1,1883
59,,0,https://images.metmuseum.org/CRDImages/ad/original/103157.jpg,https://www.metmuseum.org/art/collection/search/477,2,1,1883
60,"Medallion of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/25593.jpg,https://www.metmuseum.org/art/collection/search/484,6,1,1883
61,"Mask Cast of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/25801.jpg,https://www.metmuseum.org/art/collection/search/487,6,1,1883
62,"Portrait Panel of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/139873.jpg,https://www.metmuseum.org/art/collection/search/496,10,1,1947
63,"Portrait Bust of Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/25635.jpg,https://www.metmuseum.org/art/collection/search/498,6,1,1883
64,"Bentwood Side Chair",0,https://images.metmuseum.org/CRDImages/ad/original/235591.jpg,https://www.metmuseum.org/art/collection/search/504,1,1,1984
